생산량,년도,지역,작물명,단위
1132.0,2019,대구광역시,상추,톤
787.0,2020,대구광역시,상추,톤
454.0,2021,대구광역시,상추,톤
673.0,2022,대구광역시,상추,톤
149.0,2014,대구광역시,노지상추,톤
343.0,2015,대구광역시,노지상추,톤
552.0,2016,대구광역시,노지상추,톤
286.0,2017,대구광역시,노지상추,톤
696.0,2018,대구광역시,노지상추,톤
472.0,2019,대구광역시,노지상추,톤
291.0,2020,대구광역시,노지상추,톤
213.0,2021,대구광역시,노지상추,톤
219.0,2022,대구광역시,노지상추,톤
966.0,2014,대구광역시,시설상추,톤
1200.0,2015,대구광역시,시설상추,톤
559.0,2016,대구광역시,시설상추,톤
525.0,2017,대구광역시,시설상추,톤
707.0,2018,대구광역시,시설상추,톤
660.0,2019,대구광역시,시설상추,톤
496.0,2020,대구광역시,시설상추,톤
241.0,2021,대구광역시,시설상추,톤
454.0,2022,대구광역시,시설상추,톤
218.0,2014,대구광역시,양배추,톤
1782.0,2015,대구광역시,양배추,톤
3984.0,2016,대구광역시,양배추,톤
4852.0,2017,대구광역시,양배추,톤
6660.0,2018,대구광역시,양배추,톤
7382.0,2019,대구광역시,양배추,톤
7940.0,2020,대구광역시,양배추,톤
590.0,2021,대구광역시,양배추,톤
1379.0,2022,대구광역시,양배추,톤
21002.0,2014,인천광역시,배추,톤
24776.0,2015,인천광역시,배추,톤
12577.0,2016,인천광역시,배추,톤
16171.0,2017,인천광역시,배추,톤
15080.0,2018,인천광역시,배추,톤
14109.7055,2019,인천광역시,배추,톤
13087.0,2020,인천광역시,배추,톤
14333.7317,2021,인천광역시,배추,톤
13738.1606,2022,인천광역시,배추,톤
11535.7497,2023,인천광역시,배추,톤
20482.0,2014,인천광역시,노지배추,톤
24207.0,2015,인천광역시,노지배추,톤
12577.0,2016,인천광역시,노지배추,톤
14785.0,2017,인천광역시,노지배추,톤
15068.0,2018,인천광역시,노지배추,톤
13800.7055,2019,인천광역시,노지배추,톤
12957.0,2020,인천광역시,노지배추,톤
13710.7317,2021,인천광역시,노지배추,톤
13353.1606,2022,인천광역시,노지배추,톤
11535.7497,2023,인천광역시,노지배추,톤
127.0,2015,인천광역시,노지봄배추,톤
128.0,2016,인천광역시,노지봄배추,톤
144.0,2017,인천광역시,노지봄배추,톤
133.0,2018,인천광역시,노지봄배추,톤
200.0,2019,인천광역시,노지봄배추,톤
237.0,2020,인천광역시,노지봄배추,톤
378.0,2021,인천광역시,노지봄배추,톤
228.0,2022,인천광역시,노지봄배추,톤
127.0,2015,인천광역시,일반봄배추,톤
128.0,2016,인천광역시,일반봄배추,톤
144.0,2017,인천광역시,일반봄배추,톤
133.0,2018,인천광역시,일반봄배추,톤
200.0,2019,인천광역시,일반봄배추,톤
237.0,2020,인천광역시,일반봄배추,톤
378.0,2021,인천광역시,일반봄배추,톤
228.0,2022,인천광역시,일반봄배추,톤
20482.0,2014,인천광역시,노지가을배추,톤
24080.0,2015,인천광역시,노지가을배추,톤
12449.0,2016,인천광역시,노지가을배추,톤
14641.0,2017,인천광역시,노지가을배추,톤
14935.0,2018,인천광역시,노지가을배추,톤
13600.7055,2019,인천광역시,노지가을배추,톤
12720.30424,2020,인천광역시,노지가을배추,톤
13332.7317,2021,인천광역시,노지가을배추,톤
13125.1606,2022,인천광역시,노지가을배추,톤
11535.7497,2023,인천광역시,노지가을배추,톤
520.0,2014,인천광역시,시설배추,톤
569.0,2015,인천광역시,시설배추,톤
1386.0,2017,인천광역시,시설배추,톤
12.0,2018,인천광역시,시설배추,톤
309.0,2019,인천광역시,시설배추,톤
130.0,2020,인천광역시,시설배추,톤
623.0,2021,인천광역시,시설배추,톤
385.0,2022,인천광역시,시설배추,톤
1107.0,2014,인천광역시,시금치,톤
1333.0,2015,인천광역시,시금치,톤
478.0,2016,인천광역시,시금치,톤
507.0,2017,인천광역시,시금치,톤
289.0,2018,인천광역시,시금치,톤
205.0,2019,인천광역시,시금치,톤
646.0,2020,인천광역시,시금치,톤
668.0,2021,인천광역시,시금치,톤
917.0,2022,인천광역시,시금치,톤
110.0,2014,인천광역시,노지시금치,톤
164.0,2015,인천광역시,노지시금치,톤
38.0,2016,인천광역시,노지시금치,톤
222.0,2017,인천광역시,노지시금치,톤
67.0,2018,인천광역시,노지시금치,톤
121.0,2019,인천광역시,노지시금치,톤
150.0,2020,인천광역시,노지시금치,톤
348.0,2021,인천광역시,노지시금치,톤
203.0,2022,인천광역시,노지시금치,톤
997.0,2014,인천광역시,시설시금치,톤
1169.0,2015,인천광역시,시설시금치,톤
440.0,2016,인천광역시,시설시금치,톤
285.0,2017,인천광역시,시설시금치,톤
222.0,2018,인천광역시,시설시금치,톤
84.0,2019,인천광역시,시설시금치,톤
496.0,2020,인천광역시,시설시금치,톤
320.0,2021,인천광역시,시설시금치,톤
714.0,2022,인천광역시,시설시금치,톤
2533.0,2014,인천광역시,상추,톤
2967.0,2015,인천광역시,상추,톤
302.0,2016,인천광역시,상추,톤
256.0,2017,인천광역시,상추,톤
700.0,2018,인천광역시,상추,톤
961.0,2019,인천광역시,상추,톤
528.0,2020,인천광역시,상추,톤
824.0,2021,인천광역시,상추,톤
800.0,2022,인천광역시,상추,톤
288.0,2014,인천광역시,노지상추,톤
747.0,2015,인천광역시,노지상추,톤
212.0,2016,인천광역시,노지상추,톤
170.0,2017,인천광역시,노지상추,톤
276.0,2018,인천광역시,노지상추,톤
388.0,2019,인천광역시,노지상추,톤
310.0,2020,인천광역시,노지상추,톤
448.0,2021,인천광역시,노지상추,톤
445.0,2022,인천광역시,노지상추,톤
2245.0,2014,인천광역시,시설상추,톤
2220.0,2015,인천광역시,시설상추,톤
90.0,2016,인천광역시,시설상추,톤
86.0,2017,인천광역시,시설상추,톤
424.0,2018,인천광역시,시설상추,톤
573.0,2019,인천광역시,시설상추,톤
218.0,2020,인천광역시,시설상추,톤
376.0,2021,인천광역시,시설상추,톤
355.0,2022,인천광역시,시설상추,톤
39.0,2014,인천광역시,양배추,톤
42.0,2015,인천광역시,양배추,톤
653.0,2017,인천광역시,양배추,톤
200.0,2018,인천광역시,양배추,톤
79.0,2019,인천광역시,양배추,톤
99.0,2020,인천광역시,양배추,톤
415.0,2021,인천광역시,양배추,톤
577.0,2022,인천광역시,양배추,톤
17578.0,2014,광주광역시,배추,톤
10341.0,2015,광주광역시,배추,톤
9119.0,2016,광주광역시,배추,톤
11314.0,2017,광주광역시,배추,톤
7233.0,2018,광주광역시,배추,톤
5832.4228,2019,광주광역시,배추,톤
7285.0,2020,광주광역시,배추,톤
6255.7397,2021,광주광역시,배추,톤
9779.7735,2022,광주광역시,배추,톤
3050.0926,2023,광주광역시,배추,톤
15830.0,2014,광주광역시,노지배추,톤
9756.0,2015,광주광역시,노지배추,톤
7643.0,2016,광주광역시,노지배추,톤
9608.0,2017,광주광역시,노지배추,톤
5968.0,2018,광주광역시,노지배추,톤
4525.4228,2019,광주광역시,노지배추,톤
6738.0,2020,광주광역시,노지배추,톤
4953.7397,2021,광주광역시,노지배추,톤
6795.7735,2022,광주광역시,노지배추,톤
3050.0926,2023,광주광역시,노지배추,톤
2625.0,2014,광주광역시,노지봄배추,톤
121.0,2015,광주광역시,노지봄배추,톤
41.0,2016,광주광역시,노지봄배추,톤
278.0,2017,광주광역시,노지봄배추,톤
423.0,2018,광주광역시,노지봄배추,톤
335.0,2019,광주광역시,노지봄배추,톤
214.0,2020,광주광역시,노지봄배추,톤
792.0,2021,광주광역시,노지봄배추,톤
2328.0,2022,광주광역시,노지봄배추,톤
2625.0,2014,광주광역시,일반봄배추,톤
121.0,2015,광주광역시,일반봄배추,톤
41.0,2016,광주광역시,일반봄배추,톤
278.0,2017,광주광역시,일반봄배추,톤
423.0,2018,광주광역시,일반봄배추,톤
335.0,2019,광주광역시,일반봄배추,톤
214.0,2020,광주광역시,일반봄배추,톤
792.0,2021,광주광역시,일반봄배추,톤
2328.0,2022,광주광역시,일반봄배추,톤
13205.0,2014,광주광역시,노지가을배추,톤
9635.0,2015,광주광역시,노지가을배추,톤
7602.0,2016,광주광역시,노지가을배추,톤
9330.0,2017,광주광역시,노지가을배추,톤
5545.0,2018,광주광역시,노지가을배추,톤
4190.4228,2019,광주광역시,노지가을배추,톤
6522.92964,2020,광주광역시,노지가을배추,톤
4161.7397,2021,광주광역시,노지가을배추,톤
4467.7735,2022,광주광역시,노지가을배추,톤
3050.0926,2023,광주광역시,노지가을배추,톤
1748.0,2014,광주광역시,시설배추,톤
585.0,2015,광주광역시,시설배추,톤
1476.0,2016,광주광역시,시설배추,톤
1706.0,2017,광주광역시,시설배추,톤
1265.0,2018,광주광역시,시설배추,톤
1307.0,2019,광주광역시,시설배추,톤
547.0,2020,광주광역시,시설배추,톤
1302.0,2021,광주광역시,시설배추,톤
2984.0,2022,광주광역시,시설배추,톤
307.0,2014,광주광역시,시금치,톤
70.0,2015,광주광역시,시금치,톤
102.0,2016,광주광역시,시금치,톤
166.0,2017,광주광역시,시금치,톤
371.0,2018,광주광역시,시금치,톤
120.0,2019,광주광역시,시금치,톤
69.0,2020,광주광역시,시금치,톤
99.0,2021,광주광역시,시금치,톤
65.0,2022,광주광역시,시금치,톤
58.0,2014,광주광역시,노지시금치,톤
70.0,2015,광주광역시,노지시금치,톤
19.0,2016,광주광역시,노지시금치,톤
39.0,2017,광주광역시,노지시금치,톤
25.0,2018,광주광역시,노지시금치,톤
37.0,2019,광주광역시,노지시금치,톤
38.0,2020,광주광역시,노지시금치,톤
94.0,2021,광주광역시,노지시금치,톤
61.0,2022,광주광역시,노지시금치,톤
249.0,2014,광주광역시,시설시금치,톤
83.0,2016,광주광역시,시설시금치,톤
127.0,2017,광주광역시,시설시금치,톤
346.0,2018,광주광역시,시설시금치,톤
83.0,2019,광주광역시,시설시금치,톤
31.0,2020,광주광역시,시설시금치,톤
5.0,2021,광주광역시,시설시금치,톤
4.0,2022,광주광역시,시설시금치,톤
388.0,2014,광주광역시,상추,톤
410.0,2015,광주광역시,상추,톤
284.0,2016,광주광역시,상추,톤
160.0,2017,광주광역시,상추,톤
96.0,2018,광주광역시,상추,톤
88.0,2019,광주광역시,상추,톤
140.0,2020,광주광역시,상추,톤
131.0,2021,광주광역시,상추,톤
253.0,2022,광주광역시,상추,톤
356.0,2014,광주광역시,노지상추,톤
251.0,2015,광주광역시,노지상추,톤
82.0,2016,광주광역시,노지상추,톤
49.0,2017,광주광역시,노지상추,톤
42.0,2018,광주광역시,노지상추,톤
55.0,2019,광주광역시,노지상추,톤
87.0,2020,광주광역시,노지상추,톤
103.0,2021,광주광역시,노지상추,톤
82.0,2022,광주광역시,노지상추,톤
32.0,2014,광주광역시,시설상추,톤
159.0,2015,광주광역시,시설상추,톤
202.0,2016,광주광역시,시설상추,톤
111.0,2017,광주광역시,시설상추,톤
54.0,2018,광주광역시,시설상추,톤
33.0,2019,광주광역시,시설상추,톤
53.0,2020,광주광역시,시설상추,톤
28.0,2021,광주광역시,시설상추,톤
171.0,2022,광주광역시,시설상추,톤
251.0,2017,광주광역시,양배추,톤
5.0,2018,광주광역시,양배추,톤
1106.0,2019,광주광역시,양배추,톤
1658.0,2020,광주광역시,양배추,톤
1308.0,2021,광주광역시,양배추,톤
519.0,2022,광주광역시,양배추,톤
1.0,2020,광주광역시,노지겨울배추,톤
6991.0,2014,대전광역시,배추,톤
7109.0,2015,대전광역시,배추,톤
4015.0,2016,대전광역시,배추,톤
6088.0,2017,대전광역시,배추,톤
6361.0,2018,대전광역시,배추,톤
3528.6582,2019,대전광역시,배추,톤
4469.0,2020,대전광역시,배추,톤
5028.4193,2021,대전광역시,배추,톤
4432.0396,2022,대전광역시,배추,톤
4718.6716,2023,대전광역시,배추,톤
6991.0,2014,대전광역시,노지배추,톤
7073.0,2015,대전광역시,노지배추,톤
3987.0,2016,대전광역시,노지배추,톤
6069.0,2017,대전광역시,노지배추,톤
6324.0,2018,대전광역시,노지배추,톤
3521.6582,2019,대전광역시,노지배추,톤
4375.0,2020,대전광역시,노지배추,톤
4975.4193,2021,대전광역시,노지배추,톤
4424.0396,2022,대전광역시,노지배추,톤
4718.6716,2023,대전광역시,노지배추,톤
19.0,2016,대전광역시,노지봄배추,톤
5.0,2017,대전광역시,노지봄배추,톤
8.0,2018,대전광역시,노지봄배추,톤
5.0,2019,대전광역시,노지봄배추,톤
145.0,2020,대전광역시,노지봄배추,톤
154.0,2021,대전광역시,노지봄배추,톤
88.0,2022,대전광역시,노지봄배추,톤
19.0,2016,대전광역시,일반봄배추,톤
5.0,2017,대전광역시,일반봄배추,톤
8.0,2018,대전광역시,일반봄배추,톤
5.0,2019,대전광역시,일반봄배추,톤
145.0,2020,대전광역시,일반봄배추,톤
154.0,2021,대전광역시,일반봄배추,톤
88.0,2022,대전광역시,일반봄배추,톤
6991.0,2014,대전광역시,노지가을배추,톤
7073.0,2015,대전광역시,노지가을배추,톤
3968.0,2016,대전광역시,노지가을배추,톤
6064.0,2017,대전광역시,노지가을배추,톤
6316.0,2018,대전광역시,노지가을배추,톤
3516.6582,2019,대전광역시,노지가을배추,톤
4230.26501,2020,대전광역시,노지가을배추,톤
4821.4193,2021,대전광역시,노지가을배추,톤
4336.0396,2022,대전광역시,노지가을배추,톤
4718.6716,2023,대전광역시,노지가을배추,톤
36.0,2015,대전광역시,시설배추,톤
28.0,2016,대전광역시,시설배추,톤
19.0,2017,대전광역시,시설배추,톤
37.0,2018,대전광역시,시설배추,톤
7.0,2019,대전광역시,시설배추,톤
94.0,2020,대전광역시,시설배추,톤
53.0,2021,대전광역시,시설배추,톤
8.0,2022,대전광역시,시설배추,톤
68.0,2014,대전광역시,시금치,톤
31.0,2015,대전광역시,시금치,톤
16.0,2016,대전광역시,시금치,톤
39.0,2017,대전광역시,시금치,톤
19.0,2019,대전광역시,시금치,톤
9.0,2020,대전광역시,시금치,톤
30.0,2021,대전광역시,시금치,톤
45.0,2022,대전광역시,시금치,톤
51.0,2014,대전광역시,노지시금치,톤
31.0,2015,대전광역시,노지시금치,톤
39.0,2017,대전광역시,노지시금치,톤
12.0,2019,대전광역시,노지시금치,톤
9.0,2020,대전광역시,노지시금치,톤
24.0,2021,대전광역시,노지시금치,톤
44.0,2022,대전광역시,노지시금치,톤
17.0,2014,대전광역시,시설시금치,톤
16.0,2016,대전광역시,시설시금치,톤
7.0,2019,대전광역시,시설시금치,톤
6.0,2021,대전광역시,시설시금치,톤
1.0,2022,대전광역시,시설시금치,톤
458.0,2014,대전광역시,상추,톤
705.0,2015,대전광역시,상추,톤
442.0,2016,대전광역시,상추,톤
741.0,2017,대전광역시,상추,톤
856.0,2018,대전광역시,상추,톤
1017.0,2019,대전광역시,상추,톤
837.0,2020,대전광역시,상추,톤
207.0,2021,대전광역시,상추,톤
153.0,2022,대전광역시,상추,톤
83.0,2014,대전광역시,노지상추,톤
9.0,2016,대전광역시,노지상추,톤
5.0,2017,대전광역시,노지상추,톤
105.0,2018,대전광역시,노지상추,톤
118.0,2019,대전광역시,노지상추,톤
136.0,2020,대전광역시,노지상추,톤
19.0,2021,대전광역시,노지상추,톤
43.0,2022,대전광역시,노지상추,톤
375.0,2014,대전광역시,시설상추,톤
705.0,2015,대전광역시,시설상추,톤
433.0,2016,대전광역시,시설상추,톤
736.0,2017,대전광역시,시설상추,톤
751.0,2018,대전광역시,시설상추,톤
899.0,2019,대전광역시,시설상추,톤
701.0,2020,대전광역시,시설상추,톤
188.0,2021,대전광역시,시설상추,톤
110.0,2022,대전광역시,시설상추,톤
1.0,2019,대전광역시,양배추,톤
10.0,2020,대전광역시,양배추,톤
77.0,2021,대전광역시,양배추,톤
56.0,2022,대전광역시,양배추,톤
13286.0,2014,울산광역시,배추,톤
12677.0,2015,울산광역시,배추,톤
6353.0,2016,울산광역시,배추,톤
9524.0,2017,울산광역시,배추,톤
11511.0,2018,울산광역시,배추,톤
6639.2999,2019,울산광역시,배추,톤
8517.0,2020,울산광역시,배추,톤
7268.3187,2021,울산광역시,배추,톤
8778.4848,2022,울산광역시,배추,톤
9644.0964,2023,울산광역시,배추,톤
12801.0,2014,울산광역시,노지배추,톤
12550.0,2015,울산광역시,노지배추,톤
5694.0,2016,울산광역시,노지배추,톤
8874.0,2017,울산광역시,노지배추,톤
11472.0,2018,울산광역시,노지배추,톤
6325.2999,2019,울산광역시,노지배추,톤
7200.0,2020,울산광역시,노지배추,톤
7080.3187,2021,울산광역시,노지배추,톤
8746.4848,2022,울산광역시,노지배추,톤
9644.0964,2023,울산광역시,노지배추,톤
132.0,2014,울산광역시,노지봄배추,톤
358.0,2015,울산광역시,노지봄배추,톤
105.0,2016,울산광역시,노지봄배추,톤
391.0,2017,울산광역시,노지봄배추,톤
478.0,2018,울산광역시,노지봄배추,톤
650.0,2019,울산광역시,노지봄배추,톤
281.0,2020,울산광역시,노지봄배추,톤
503.0,2021,울산광역시,노지봄배추,톤
270.0,2022,울산광역시,노지봄배추,톤
132.0,2014,울산광역시,일반봄배추,톤
358.0,2015,울산광역시,일반봄배추,톤
105.0,2016,울산광역시,일반봄배추,톤
391.0,2017,울산광역시,일반봄배추,톤
478.0,2018,울산광역시,일반봄배추,톤
650.0,2019,울산광역시,일반봄배추,톤
281.0,2020,울산광역시,일반봄배추,톤
503.0,2021,울산광역시,일반봄배추,톤
270.0,2022,울산광역시,일반봄배추,톤
12669.0,2014,울산광역시,노지가을배추,톤
12192.0,2015,울산광역시,노지가을배추,톤
5589.0,2016,울산광역시,노지가을배추,톤
8483.0,2017,울산광역시,노지가을배추,톤
10994.0,2018,울산광역시,노지가을배추,톤
5675.2999,2019,울산광역시,노지가을배추,톤
6919.48995,2020,울산광역시,노지가을배추,톤
6577.3187,2021,울산광역시,노지가을배추,톤
8476.4848,2022,울산광역시,노지가을배추,톤
9644.0964,2023,울산광역시,노지가을배추,톤
485.0,2014,울산광역시,시설배추,톤
127.0,2015,울산광역시,시설배추,톤
659.0,2016,울산광역시,시설배추,톤
650.0,2017,울산광역시,시설배추,톤
39.0,2018,울산광역시,시설배추,톤
314.0,2019,울산광역시,시설배추,톤
1317.0,2020,울산광역시,시설배추,톤
188.0,2021,울산광역시,시설배추,톤
32.0,2022,울산광역시,시설배추,톤
315.0,2014,울산광역시,시금치,톤
397.0,2015,울산광역시,시금치,톤
38.0,2016,울산광역시,시금치,톤
80.0,2017,울산광역시,시금치,톤
242.0,2018,울산광역시,시금치,톤
116.0,2019,울산광역시,시금치,톤
57.0,2020,울산광역시,시금치,톤
72.0,2021,울산광역시,시금치,톤
122.0,2022,울산광역시,시금치,톤
216.0,2014,울산광역시,노지시금치,톤
59.0,2015,울산광역시,노지시금치,톤
23.0,2016,울산광역시,노지시금치,톤
72.0,2017,울산광역시,노지시금치,톤
103.0,2018,울산광역시,노지시금치,톤
83.0,2019,울산광역시,노지시금치,톤
56.0,2020,울산광역시,노지시금치,톤
72.0,2021,울산광역시,노지시금치,톤
102.0,2022,울산광역시,노지시금치,톤
99.0,2014,울산광역시,시설시금치,톤
338.0,2015,울산광역시,시설시금치,톤
15.0,2016,울산광역시,시설시금치,톤
8.0,2017,울산광역시,시설시금치,톤
139.0,2018,울산광역시,시설시금치,톤
33.0,2019,울산광역시,시설시금치,톤
1.0,2020,울산광역시,시설시금치,톤
20.0,2022,울산광역시,시설시금치,톤
293.0,2014,울산광역시,상추,톤
183.0,2015,울산광역시,상추,톤
205.0,2016,울산광역시,상추,톤
294.0,2017,울산광역시,상추,톤
304.0,2018,울산광역시,상추,톤
378.0,2019,울산광역시,상추,톤
499.0,2020,울산광역시,상추,톤
422.0,2021,울산광역시,상추,톤
467.0,2022,울산광역시,상추,톤
227.0,2014,울산광역시,노지상추,톤
124.0,2015,울산광역시,노지상추,톤
139.0,2016,울산광역시,노지상추,톤
256.0,2017,울산광역시,노지상추,톤
274.0,2018,울산광역시,노지상추,톤
249.0,2019,울산광역시,노지상추,톤
391.0,2020,울산광역시,노지상추,톤
334.0,2021,울산광역시,노지상추,톤
396.0,2022,울산광역시,노지상추,톤
66.0,2014,울산광역시,시설상추,톤
59.0,2015,울산광역시,시설상추,톤
66.0,2016,울산광역시,시설상추,톤
38.0,2017,울산광역시,시설상추,톤
30.0,2018,울산광역시,시설상추,톤
129.0,2019,울산광역시,시설상추,톤
108.0,2020,울산광역시,시설상추,톤
88.0,2021,울산광역시,시설상추,톤
71.0,2022,울산광역시,시설상추,톤
74.0,2015,울산광역시,양배추,톤
53.0,2017,울산광역시,양배추,톤
103.0,2018,울산광역시,양배추,톤
34.0,2019,울산광역시,양배추,톤
98.0,2020,울산광역시,양배추,톤
97.0,2021,울산광역시,양배추,톤
154.0,2022,울산광역시,양배추,톤
5175.0,2016,세종특별자치시,배추,톤
3912.0,2017,세종특별자치시,배추,톤
4067.0,2018,세종특별자치시,배추,톤
3987.762,2019,세종특별자치시,배추,톤
3181.0,2020,세종특별자치시,배추,톤
5326.3277,2021,세종특별자치시,배추,톤
7358.5271,2022,세종특별자치시,배추,톤
4191.309,2023,세종특별자치시,배추,톤
5124.0,2016,세종특별자치시,노지배추,톤
3848.0,2017,세종특별자치시,노지배추,톤
3942.0,2018,세종특별자치시,노지배추,톤
3908.762,2019,세종특별자치시,노지배추,톤
3112.0,2020,세종특별자치시,노지배추,톤
5326.3277,2021,세종특별자치시,노지배추,톤
7357.5271,2022,세종특별자치시,노지배추,톤
4191.309,2023,세종특별자치시,노지배추,톤
68.0,2016,세종특별자치시,노지봄배추,톤
130.0,2018,세종특별자치시,노지봄배추,톤
44.0,2019,세종특별자치시,노지봄배추,톤
95.0,2020,세종특별자치시,노지봄배추,톤
487.0,2021,세종특별자치시,노지봄배추,톤
29.0,2022,세종특별자치시,노지봄배추,톤
68.0,2016,세종특별자치시,일반봄배추,톤
130.0,2018,세종특별자치시,일반봄배추,톤
44.0,2019,세종특별자치시,일반봄배추,톤
95.0,2020,세종특별자치시,일반봄배추,톤
487.0,2021,세종특별자치시,일반봄배추,톤
29.0,2022,세종특별자치시,일반봄배추,톤
5056.0,2016,세종특별자치시,노지가을배추,톤
3848.0,2017,세종특별자치시,노지가을배추,톤
3812.0,2018,세종특별자치시,노지가을배추,톤
3864.762,2019,세종특별자치시,노지가을배추,톤
3017.22715,2020,세종특별자치시,노지가을배추,톤
4839.3277,2021,세종특별자치시,노지가을배추,톤
7328.5271,2022,세종특별자치시,노지가을배추,톤
4191.309,2023,세종특별자치시,노지가을배추,톤
51.0,2016,세종특별자치시,시설배추,톤
64.0,2017,세종특별자치시,시설배추,톤
125.0,2018,세종특별자치시,시설배추,톤
79.0,2019,세종특별자치시,시설배추,톤
69.0,2020,세종특별자치시,시설배추,톤
1.0,2022,세종특별자치시,시설배추,톤
227.0,2016,세종특별자치시,시금치,톤
243.0,2017,세종특별자치시,시금치,톤
190.0,2018,세종특별자치시,시금치,톤
201.0,2019,세종특별자치시,시금치,톤
115.0,2020,세종특별자치시,시금치,톤
21.0,2021,세종특별자치시,시금치,톤
15.0,2022,세종특별자치시,시금치,톤
19.0,2017,세종특별자치시,노지시금치,톤
31.0,2018,세종특별자치시,노지시금치,톤
3.0,2020,세종특별자치시,노지시금치,톤
7.0,2021,세종특별자치시,노지시금치,톤
5.0,2022,세종특별자치시,노지시금치,톤
227.0,2016,세종특별자치시,시설시금치,톤
224.0,2017,세종특별자치시,시설시금치,톤
159.0,2018,세종특별자치시,시설시금치,톤
201.0,2019,세종특별자치시,시설시금치,톤
112.0,2020,세종특별자치시,시설시금치,톤
14.0,2021,세종특별자치시,시설시금치,톤
10.0,2022,세종특별자치시,시설시금치,톤
72.0,2017,세종특별자치시,상추,톤
121.0,2018,세종특별자치시,상추,톤
270.0,2019,세종특별자치시,상추,톤
733.0,2020,세종특별자치시,상추,톤
22.0,2021,세종특별자치시,상추,톤
24.0,2022,세종특별자치시,상추,톤
4.0,2017,세종특별자치시,노지상추,톤
3.0,2020,세종특별자치시,노지상추,톤
16.0,2021,세종특별자치시,노지상추,톤
19.0,2022,세종특별자치시,노지상추,톤
68.0,2017,세종특별자치시,시설상추,톤
121.0,2018,세종특별자치시,시설상추,톤
270.0,2019,세종특별자치시,시설상추,톤
730.0,2020,세종특별자치시,시설상추,톤
6.0,2021,세종특별자치시,시설상추,톤
5.0,2022,세종특별자치시,시설상추,톤
4.0,2018,세종특별자치시,양배추,톤
32.0,2019,세종특별자치시,양배추,톤
183.0,2020,세종특별자치시,양배추,톤
13.0,2021,세종특별자치시,양배추,톤
29.0,2022,세종특별자치시,양배추,톤
231198.0,2014,경기도,배추,톤
195048.0,2015,경기도,배추,톤
165597.0,2016,경기도,배추,톤
174080.0,2017,경기도,배추,톤
175931.0,2018,경기도,배추,톤
154899.7624,2019,경기도,배추,톤
159998.0,2020,경기도,배추,톤
150443.7004,2021,경기도,배추,톤
170634.3973,2022,경기도,배추,톤
101350.6288,2023,경기도,배추,톤
190432.0,2014,경기도,노지배추,톤
163280.0,2015,경기도,노지배추,톤
137555.0,2016,경기도,노지배추,톤
146817.0,2017,경기도,노지배추,톤
150500.0,2018,경기도,노지배추,톤
129653.7624,2019,경기도,노지배추,톤
130309.0,2020,경기도,노지배추,톤
119943.7004,2021,경기도,노지배추,톤
124769.3973,2022,경기도,노지배추,톤
101350.6288,2023,경기도,노지배추,톤
8568.0,2014,경기도,노지봄배추,톤
15254.0,2015,경기도,노지봄배추,톤
10959.0,2016,경기도,노지봄배추,톤
9637.0,2017,경기도,노지봄배추,톤
7510.0,2018,경기도,노지봄배추,톤
10103.0,2019,경기도,노지봄배추,톤
18335.0,2020,경기도,노지봄배추,톤
13434.0,2021,경기도,노지봄배추,톤
13189.0,2022,경기도,노지봄배추,톤
8568.0,2014,경기도,일반봄배추,톤
15254.0,2015,경기도,일반봄배추,톤
10959.0,2016,경기도,일반봄배추,톤
9637.0,2017,경기도,일반봄배추,톤
7510.0,2018,경기도,일반봄배추,톤
10103.0,2019,경기도,일반봄배추,톤
18335.0,2020,경기도,일반봄배추,톤
13434.0,2021,경기도,일반봄배추,톤
13189.0,2022,경기도,일반봄배추,톤
181864.0,2014,경기도,노지가을배추,톤
148026.0,2015,경기도,노지가을배추,톤
126596.0,2016,경기도,노지가을배추,톤
137180.0,2017,경기도,노지가을배추,톤
142990.0,2018,경기도,노지가을배추,톤
119550.7624,2019,경기도,노지가을배추,톤
111503.23166,2020,경기도,노지가을배추,톤
106509.7004,2021,경기도,노지가을배추,톤
111580.3973,2022,경기도,노지가을배추,톤
101350.6288,2023,경기도,노지가을배추,톤
40766.0,2014,경기도,시설배추,톤
31768.0,2015,경기도,시설배추,톤
28042.0,2016,경기도,시설배추,톤
27263.0,2017,경기도,시설배추,톤
25431.0,2018,경기도,시설배추,톤
25246.0,2019,경기도,시설배추,톤
29689.0,2020,경기도,시설배추,톤
30500.0,2021,경기도,시설배추,톤
45865.0,2022,경기도,시설배추,톤
27406.0,2014,경기도,시금치,톤
33411.0,2015,경기도,시금치,톤
26652.0,2016,경기도,시금치,톤
24582.0,2017,경기도,시금치,톤
24721.0,2018,경기도,시금치,톤
24196.0,2019,경기도,시금치,톤
23408.0,2020,경기도,시금치,톤
28796.0,2021,경기도,시금치,톤
20450.0,2022,경기도,시금치,톤
764.0,2014,경기도,노지시금치,톤
2035.0,2015,경기도,노지시금치,톤
1666.0,2016,경기도,노지시금치,톤
1354.0,2017,경기도,노지시금치,톤
1669.0,2018,경기도,노지시금치,톤
2425.0,2019,경기도,노지시금치,톤
1347.0,2020,경기도,노지시금치,톤
2127.0,2021,경기도,노지시금치,톤
1635.0,2022,경기도,노지시금치,톤
26642.0,2014,경기도,시설시금치,톤
31376.0,2015,경기도,시설시금치,톤
24986.0,2016,경기도,시설시금치,톤
23228.0,2017,경기도,시설시금치,톤
23052.0,2018,경기도,시설시금치,톤
